time,size
1619895045.819955,164
1619895045.861500,54
1619895046.430009,98
1619895047.427059,98
1619895048.455587,98
1619895048.481133,98
1619895049.478015,98
1619895049.505199,98
1619895049.512103,74
1619895049.513685,74
1619895049.536538,102
1619895049.536660,90
1619895050.833113,164
1619895050.990215,164
1619895051.035143,54
1619895051.230311,164
1619895051.230404,66
1619895051.804067,92
1619895051.827568,66
1619895051.829999,92
1619895051.865080,66
1619895055.991893,164
1619895056.101694,164
1619895056.146673,54
1619895057.450812,79
1619895061.110701,164
1619895061.116206,164
1619895061.157752,54
1619895066.128405,164
1619895066.133213,164
1619895066.173847,54
1619895069.609027,66
1619895069.630300,66
1619895071.138793,164
1619895071.143355,164
1619895071.184700,54
1619895076.153898,164
1619895076.164002,164
1619895076.216843,54
1619895081.175243,164
1619895081.181484,164
1619895081.221534,54
1619895082.486598,66
1619895082.504069,66
1619895084.248289,71
1619895084.588668,360
1619895084.610118,149
1619895084.613828,66
1619895086.193663,164
1619895086.197701,164
1619895086.241024,54
1619895091.210776,164
1619895091.216760,164
1619895091.256571,54
1619895092.104788,78
1619895092.104788,78
1619895096.233389,164
1619895096.237063,164
1619895096.279928,54
1619895096.889780,66
1619895096.911174,66
1619895101.252899,164
1619895101.257650,164
1619895101.300115,54
1619895106.262525,164
1619895106.264609,164
1619895106.310100,54
1619895111.267390,164
1619895111.273384,164
1619895111.314317,54
1619895111.459855,98
1619895112.496452,98
1619895113.549462,98
1619895114.475137,98
1619895115.476893,98
1619895116.277844,164
1619895116.282376,164
1619895116.324230,54
1619895116.477081,98
1619895117.498557,98
1619895118.496558,98
1619895119.496912,98
1619895120.495491,98
1619895121.283664,164
1619895121.289626,164
1619895121.344901,54
1619895121.509675,98
1619895121.538813,98
1619895122.536321,98
1619895122.563668,98
1619895122.570096,74
1619895122.570096,74
1619895122.588633,90
1619895122.588689,102
1619895126.304431,164
1619895126.310351,164
1619895126.350815,54
1619895127.605652,66
1619895127.624288,66
1619895129.644508,66
1619895129.665658,66
1619895131.316799,164
1619895131.320492,164
1619895131.363625,54
1619895136.322358,164
1619895136.326592,164
1619895136.368872,54
1619895141.339573,164
