device,dataset,lang,tld,trial,ipaddress,word,duration
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.385749578475952
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.910694122314453
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.535242319107056
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.911260604858398
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.084966421127319
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.652611970901489
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.460723400115967
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.9119205474853525
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.727916717529296
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.761453151702881
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.611281156539917
echo,common,en,co.in,1,192.168.137.14,hey_alexa,7.061726331710815
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.802984476089477
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.686197519302368
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.611245632171631
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.803051948547363
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.535916566848755
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.911700963973999
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.385754823684692
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.38573408126831
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.6864094734191895
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.352159738540649
echo,common,en,co.in,1,192.168.137.14,hey_alexa,6.9117114543914795
echo,common,en,co.in,1,192.168.137.14,hey_alexa,1.727853298187255
echo,common,en,co.in,1,192.168.137.14,author,2.854631662368774
echo,common,en,co.in,1,192.168.137.14,different,1.1270718574523921
echo,common,en,co.in,1,192.168.137.14,collection,2.028306245803833
echo,common,en,co.in,1,192.168.137.14,answer,2.253990888595581
echo,common,en,co.in,1,192.168.137.14,answers,1.502393245697021
echo,common,en,co.in,1,192.168.137.14,collections,1.276847124099731
echo,common,en,co.in,1,192.168.137.14,ultra,2.930137395858764
echo,common,en,co.in,1,192.168.137.14,winner,2.478926420211792
echo,common,en,co.in,1,192.168.137.14,alex,1.201832294464111
echo,common,en,co.in,1,192.168.137.14,awesome,1.8782873153686521
echo,common,en,co.in,1,192.168.137.14,arthur,1.952990531921386
echo,common,en,co.in,1,192.168.137.14,collectors,1.8780953884124751
echo,common,en,co.in,1,192.168.137.14,lesser,2.929576158523559
echo,common,en,co.in,1,192.168.137.14,lexus,1.502567768096923
echo,common,en,co.in,1,192.168.137.14,tulsa,2.028382301330566
