time,size
1620152011.211254,538
1620152011.233411,693
1620152011.233464,1486
1620152011.233482,1486
1620152011.233497,1486
1620152011.233583,1486
1620152011.233617,1486
1620152011.233633,1486
1620152011.233650,1486
1620152011.234293,1486
1620152011.234320,1486
1620152011.242903,54
1620152011.242903,54
1620152011.242952,54
1620152011.242952,54
1620152011.242952,54
1620152011.242952,54
1620152011.242952,54
1620152011.242952,54
1620152011.244072,54
1620152011.244072,54
1620152011.256113,1486
1620152011.256151,1486
1620152011.256173,1486
1620152011.256200,1486
1620152011.256323,1486
1620152011.256344,1486
1620152011.257045,1486
1620152011.257072,1486
1620152011.257090,1486
1620152011.257108,1486
1620152011.257220,1486
1620152011.257249,1486
1620152011.257275,1486
1620152011.257310,1486
1620152011.257429,1486
1620152011.257461,1486
1620152011.264373,1486
1620152011.264401,1486
1620152011.264416,1486
1620152011.264431,1486
1620152011.266384,54
1620152011.266384,54
1620152011.266384,54
1620152011.266384,54
1620152011.266384,54
1620152011.266384,54
1620152011.266384,54
1620152011.266384,54
1620152011.266384,54
1620152011.266384,54
1620152011.266384,54
1620152011.266384,54
1620152011.266462,54
1620152011.269968,54
1620152011.269968,54
1620152011.270006,54
1620152011.270006,54
1620152011.270006,54
1620152011.270006,54
1620152011.270006,54
1620152011.280616,1486
1620152011.280667,1486
1620152011.280688,1486
1620152011.280704,1486
1620152011.280847,1486
1620152011.280865,1486
1620152011.280886,1486
1620152011.280909,1486
1620152011.281108,1486
1620152011.281126,1486
1620152011.281142,69
1620152011.319711,54
1620152011.319711,54
1620152011.319779,54
1620152011.319779,54
1620152011.319779,54
1620152011.319779,54
1620152011.319779,54
1620152011.319779,54
1620152011.319779,54
1620152011.319779,54
1620152011.319779,54
1620152014.767609,88
1620152014.780975,152
1620152014.788207,74
1620152014.803214,74
1620152014.805302,66
1620152014.821270,261
1620152014.835093,66
1620152014.836249,1494
1620152014.836471,1494
1620152014.837925,1494
1620152014.838064,175
1620152014.838746,66
1620152014.840132,66
1620152014.840132,66
1620152014.840282,66
1620152015.092741,192
1620152015.107756,66
1620152015.108703,236
1620152015.133466,283
1620152015.147807,66
1620152015.148703,800
1620152015.151425,66
1620152015.151425,66
1620152015.717748,100
1620152015.742564,100
1620152015.757773,54
1620152017.248705,85
1620152017.253086,54
1620152019.261700,54
1620152019.310469,54
1620152029.506312,66
1620152029.564945,66
1620152038.334709,77
1620152038.371865,77
1620152038.379840,66
1620152045.718403,100
1620152045.752768,100
1620152045.772911,54
1620152067.323057,336
1620152067.327914,190
1620152067.331013,1514
1620152067.331013,1514
1620152067.331013,1514
1620152067.331013,1514
1620152067.331013,89
1620152067.334690,136
1620152067.337141,54
1620152067.344309,54
1620152067.344347,54
1620152067.345197,54
1620152067.352538,54
1620152067.363334,92
1620152067.377007,54
1620152067.515367,296
1620152067.515560,1116
1620152067.516202,842
1620152067.518443,54
1620152067.522587,96
1620152067.522764,92
1620152067.534595,54
1620152068.816663,77
1620152068.854348,77
1620152068.856055,66
1620152075.718109,100
1620152075.748022,100
1620152075.763627,54
1620152089.515163,66
1620152089.528389,66
1620152089.799818,98
1620152090.800375,98
1620152091.801930,98
1620152092.804001,98
1620152093.803031,98
1620152094.805818,98
1620152095.808682,98
1620152096.809153,98
1620152097.809100,98
1620152098.011929,99
1620152098.027751,97
1620152098.029880,66
1620152098.810589,98
1620152099.323742,77
1620152099.358568,77
1620152099.389291,66
1620152099.832982,89
1620152099.848013,153
1620152099.855756,74
1620152099.863179,74
1620152099.866022,66
1620152099.867282,256
1620152099.879551,66
1620152099.879588,530
1620152099.879612,99
1620152099.882619,66
1620152099.882619,66
1620152101.885040,77
1620152101.915532,66
1620152102.730668,66
1620152102.745990,66
1620152102.766988,66
1620152105.457665,88
1620152105.477452,152
1620152105.487292,74
1620152105.502351,74
1620152105.509323,66
1620152105.523622,261
1620152105.535133,66
1620152105.535175,1494
1620152105.535194,1494
1620152105.537075,66
1620152105.537075,66
1620152105.537991,1494
1620152105.538039,175
1620152105.541663,66
1620152105.541663,66
1620152105.718790,100
1620152105.760985,100
1620152105.776990,54
1620152105.807725,192
1620152105.822279,66
1620152105.823283,236
1620152105.824508,283
1620152105.825600,66
1620152105.838669,66
1620152105.839652,800
1620152105.845874,66
1620152129.805065,77
1620152129.840015,77
1620152129.841641,66
1620152135.719274,100
1620152135.726151,100
1620152135.741052,54
1620152138.842096,54
1620152160.288646,77
1620152160.323494,77
1620152160.325046,66
1620152165.719992,100
1620152165.726809,100
1620152165.746350,54
1620152179.073137,960
1620152179.073385,1294
1620152179.109775,78
1620152179.109775,66
1620152189.063473,99
1620152189.093113,97
1620152189.118005,66
1620152190.780174,77
1620152190.814976,77
1620152190.816625,66
1620152195.720541,100
1620152195.738623,100
1620152195.759636,54
1620152221.227465,77
1620152221.260965,77
1620152221.262566,66
1620152221.894703,77
1620152221.897502,66
1620152225.720224,100
1620152225.746321,100
1620152225.760231,54
1620152250.877085,112
1620152250.877143,97
1620152250.877191,66
1620152250.885148,66
1620152250.885148,66
1620152250.923584,66
1620152250.923584,97
1620152250.935154,66
1620152250.937948,54
1620152251.693905,77
1620152251.709713,66
1620152251.722497,66
1620152251.731648,77
1620152251.758432,66
1620152251.761183,66
1620152255.463090,88
1620152255.482224,152
1620152255.493290,74
1620152255.505355,74
1620152255.507121,66
1620152255.522613,261
1620152255.537417,66
1620152255.537586,1494
1620152255.537761,1494
1620152255.541005,1494
1620152255.541140,175
1620152255.559342,66
1620152255.559342,66
1620152255.559342,66
1620152255.559342,66
1620152255.720917,100
1620152255.737888,100
1620152255.750822,54
1620152255.884115,192
1620152255.897267,66
1620152255.898167,236
1620152255.900229,283
1620152255.900229,66
1620152255.913618,66
1620152255.913830,800
1620152255.915766,66
1620152269.637136,100
1620152269.651145,54
1620152269.651286,100
1620152269.693408,54
1620152280.100495,99
1620152280.119550,97
1620152280.122929,66
1620152282.186389,77
1620152282.224099,77
1620152282.226528,66
1620152285.721510,100
1620152285.725963,54
1620152285.727860,100
1620152285.787988,54
1620152311.294843,85
1620152311.308746,54
1620152312.690895,77
1620152312.724667,77
1620152312.726309,66
1620152315.722066,100
1620152315.727946,100
1620152315.741177,54
1620152339.883514,66
1620152339.923867,66
1620152341.904414,77
1620152341.909181,66
1620152343.188115,77
1620152343.227156,77
1620152343.252561,66
1620152345.722600,100
1620152345.730024,100
1620152345.747072,54
1620152346.971108,964
1620152346.971343,1294
1620152346.980631,78
1620152346.987330,66
1620152371.097610,99
1620152371.114100,97
1620152371.117508,66
1620152374.136109,77
1620152374.173310,77
1620152374.201379,66
1620152375.722302,100
1620152375.727817,100
1620152375.741454,54
1620152399.895603,66
1620152399.903780,66
1620152400.199828,98
1620152401.201677,98
1620152402.204811,98
1620152403.206393,98
1620152404.219576,98
1620152405.092697,77
1620152405.125585,77
1620152405.127202,66
1620152405.209751,98
1620152405.723182,100
1620152405.729286,100
1620152405.744086,54
1620152406.223643,98
1620152407.212530,98
1620152408.214788,98
1620152409.214753,98
1620152410.304251,89
1620152410.319930,153
1620152410.328036,74
1620152410.335815,74
1620152410.339841,66
1620152410.342234,256
1620152410.351358,66
1620152410.351492,530
1620152410.352216,99
1620152410.353252,66
1620152410.354507,66
1620152435.723607,100
1620152435.763798,54
1620152435.780775,100
1620152435.798139,54
1620152436.067627,77
1620152436.102671,77
1620152436.104280,66
1620152461.914942,77
1620152461.924049,66
1620152462.148110,99
1620152462.166912,97
1620152462.184251,66
1620152465.724228,100
1620152465.727912,54
1620152465.731426,100
1620152465.749570,54
1620152467.027290,77
1620152467.064217,77
1620152467.083964,66
1620152495.723929,100
1620152495.732284,100
1620152495.747524,54
1620152495.917466,97
1620152495.918393,66
1620152495.925664,66
1620152495.968644,66
1620152498.047074,77
1620152498.079341,77
1620152498.082429,66
1620152525.724689,100
1620152525.732238,100
1620152525.749902,54
1620152529.074142,77
1620152529.113705,77
1620152529.115481,66
1620152540.118676,295
1620152540.139292,146
1620152540.144279,54
1620152553.150409,99
1620152553.168678,97
1620152553.174904,66
1620152555.725086,100
1620152555.731103,100
1620152555.752419,54
1620152555.944394,97
1620152555.954157,54
1620152560.009368,77
1620152560.043420,77
1620152560.048939,66
1620152569.671782,100
1620152569.688146,54
1620152569.688293,100
1620152569.741197,54
1620152581.924712,77
1620152581.947312,66
1620152585.725711,100
1620152585.737454,54
1620152585.737454,100
1620152585.791966,54
1620152591.019789,77
1620152591.098541,66
1620152591.794039,77
1620152591.795772,66
1620152598.492825,88
1620152598.506432,152
1620152598.533424,74
1620152598.545167,74
1620152598.550870,66
1620152598.587790,261
1620152598.600582,66
1620152598.601612,1494
1620152598.601645,1494
1620152598.603414,1494
1620152598.603446,175
1620152598.627636,66
1620152598.627636,66
1620152598.627703,66
1620152598.627703,66
1620152598.890310,192
1620152598.896895,66
1620152598.897802,236
1620152598.927736,283
1620152598.927736,66
1620152598.936890,66
1620152598.937883,800
1620152598.943607,66
1620152603.067404,79
1620152603.081760,174
1620152603.087203,74
1620152603.097966,74
1620152603.125461,66
1620152603.125461,243
1620152603.138004,66
1620152603.138052,1494
1620152603.138073,1494
1620152603.138087,1494
1620152603.139785,1091
1620152603.142023,66
1620152603.142023,66
1620152603.143024,66
1620152603.143024,66
1620152603.192646,192
1620152603.201599,66
1620152603.202393,236
1620152603.202418,135
1620152603.205649,205
1620152603.210238,66
1620152603.210238,66
1620152603.217874,66
1620152603.218003,104
1620152603.223212,66
1620152603.223212,675
1620152603.234279,66
1620152603.240717,104
1620152603.249633,66
1620152603.345291,1090
1620152603.345343,104
1620152603.349388,66
1620152615.726367,100
1620152615.765544,100
1620152615.786366,54
1620152621.999273,77
1620152622.033798,66
1620152622.033962,77
1620152622.037644,66
1620152644.199268,99
1620152644.217746,97
1620152644.219379,66
1620152645.725961,100
1620152645.740558,100
1620152645.754158,54
1620152650.355304,66
1620152650.400451,66
1620152652.977564,77
1620152653.016285,66
1620152653.017932,77
1620152653.019705,66
1620152675.726688,100
1620152675.749095,100
1620152675.764829,54
1620152683.955390,77
1620152683.991340,66
1620152683.991494,77
1620152684.025700,66
1620152701.934476,77
1620152701.941126,66
1620152705.727197,100
1620152705.742951,100
1620152705.757254,54
1620152710.396178,66
1620152710.406471,66
1620152710.690049,98
1620152711.689939,98
1620152712.690165,98
1620152713.691684,98
1620152714.692229,98
1620152714.912276,77
1620152714.944666,77
1620152714.949526,66
1620152715.694580,98
1620152716.703098,98
1620152717.730337,98
1620152718.699333,98
1620152719.700953,98
1620152720.856655,89
1620152720.871593,153
1620152720.913514,74
1620152720.923913,74
1620152720.934325,66
1620152720.962915,256
1620152720.976746,66
1620152720.976787,530
1620152720.976812,99
1620152720.984843,66
1620152720.984843,66
1620152735.244167,99
1620152735.262346,97
1620152735.274428,66
1620152735.728142,100
1620152735.781941,54
1620152735.796488,100
1620152735.810578,54
1620152745.905173,77
1620152745.937194,77
1620152745.938971,66
1620152765.728469,100
1620152765.735387,54
1620152765.742691,100
1620152765.761099,54
1620152776.873302,77
1620152776.907821,77
1620152776.914468,66
1620152795.728150,100
1620152795.736529,100
1620152795.751760,54
1620152807.856524,77
1620152807.892049,77
1620152807.902662,66
1620152821.949651,77
1620152822.009728,66
1620152825.728867,100
1620152825.742248,100
1620152825.757909,54
1620152826.247250,99
1620152826.263392,97
1620152826.274038,66
1620152838.818643,77
1620152838.855334,77
1620152838.858589,66
1620152838.941055,97
1620152838.941199,66
1620152838.942963,66
1620152838.983602,66
1620152843.348299,112
1620152843.348468,97
1620152843.348551,66
1620152843.376631,66
1620152843.392158,97
1620152843.404571,54
1620152843.408106,66
1620152843.413185,54
1620152855.729320,100
1620152855.750840,100
1620152855.763851,54
1620152869.731255,100
1620152869.748885,54
1620152869.749071,100
1620152869.792185,54
1620152869.829881,77
1620152869.862387,77
1620152869.873379,66
1620152885.729933,100
1620152885.740991,54
1620152885.740991,100
1620152885.806224,54
1620152898.984793,97
1620152898.984793,66
1620152900.780223,77
1620152900.821216,77
1620152900.822992,66
1620152915.730629,100
1620152915.738566,100
1620152915.757909,54
1620152917.271110,99
1620152917.293376,97
1620152917.295574,66
1620152931.790068,77
1620152931.824519,77
1620152931.836848,66
1620152941.959191,77
1620152941.968266,66
1620152945.730433,100
1620152945.735673,100
1620152945.751230,54
1620152960.980908,66
1620152961.035964,66
1620152962.748392,77
1620152962.786078,77
1620152962.787890,66
1620152975.730943,100
1620152975.753074,100
1620152975.767222,54
1620152993.731537,77
1620152993.768509,77
1620152993.775972,66
1620153005.731566,100
1620153005.738947,100
1620153005.758788,54
1620153008.296999,99
1620153008.313492,97
1620153008.316952,66
1620153021.007207,66
1620153021.019998,66
1620153021.278168,98
1620153022.275425,98
1620153023.276278,98
1620153024.278515,98
1620153024.686687,77
1620153024.724736,77
1620153024.752108,66
1620153025.278605,98
1620153026.281375,98
1620153027.282738,98
1620153028.284269,98
1620153029.285876,98
1620153030.287185,98
1620153031.317967,89
1620153031.333517,153
1620153031.341953,74
1620153031.354702,74
1620153031.360997,66
1620153031.360997,256
1620153031.370195,66
1620153031.370332,530
1620153031.371098,99
1620153031.376245,66
1620153031.393447,66
1620153035.732407,100
1620153035.748858,100
1620153035.768454,54
1620153055.686541,77
1620153055.722489,77
1620153055.725873,66
1620153061.968217,77
1620153061.970049,66
1620153065.732848,100
1620153065.746773,100
1620153065.760824,54
1620153086.663790,77
1620153086.696993,77
1620153086.701138,66
1620153095.732458,100
1620153095.747485,100
1620153095.767903,54
1620153099.318597,99
1620153099.335233,97
1620153099.336791,66
1620153117.665521,77
1620153117.704729,77
1620153117.710694,66
1620153125.732909,100
1620153125.752679,100
1620153125.769308,54
1620153148.645726,77
1620153148.678868,77
1620153148.680465,66
1620153155.733600,100
1620153155.739027,100
1620153155.752574,54
1620153169.744746,100
1620153169.763917,54
1620153169.764025,100
1620153169.805791,54
1620153179.624898,77
1620153179.657568,77
1620153179.659696,66
1620153181.978844,77
1620153181.980596,66
1620153185.734229,100
1620153185.750298,54
1620153185.750298,100
1620153185.810618,54
1620153190.303550,99
1620153190.319797,97
1620153190.324539,66
1620153210.590956,77
1620153210.626606,77
1620153210.628473,66
1620153215.733857,100
1620153215.739582,100
1620153215.756599,54
1620153241.563967,77
1620153241.600846,77
1620153241.624658,66
1620153245.734535,100
1620153245.742786,100
1620153245.759124,54
1620153271.374157,66
1620153271.418711,66
1620153272.534968,77
1620153272.569870,77
1620153272.583642,66
1620153275.735183,100
1620153275.749355,100
1620153275.764261,54
1620153281.307108,99
1620153281.329159,97
1620153281.339007,66
1620153301.989341,77
1620153301.995314,66
1620153303.495233,77
1620153303.533901,77
1620153303.535729,66
1620153305.735694,100
1620153305.747892,100
1620153305.767558,54
1620153331.414856,66
1620153331.425266,66
1620153331.711797,98
1620153332.712939,98
1620153333.713885,98
1620153334.454573,77
1620153334.488146,77
1620153334.494305,66
1620153334.736170,98
1620153335.716006,98
1620153335.736383,100
1620153335.742825,100
1620153335.760917,54
1620153336.718295,98
1620153337.721852,98
1620153338.724124,98
1620153339.722224,98
1620153340.723183,98
1620153341.741781,89
1620153341.759035,153
1620153341.775868,74
1620153341.790108,74
1620153341.807939,66
1620153341.807939,256
1620153341.821979,66
1620153341.822065,530
1620153341.822895,99
1620153341.830047,66
1620153341.830047,66
1620153365.433781,77
1620153365.472409,77
1620153365.473979,66
1620153365.736041,100
1620153365.741245,100
1620153365.756049,54
1620153372.310434,99
1620153372.327212,97
1620153372.330239,66
1620153395.736715,100
1620153395.743181,100
1620153395.758437,54
1620153396.411474,77
1620153396.450336,77
1620153396.452124,66
1620153421.998966,77
1620153422.004624,66
1620153425.737357,100
1620153425.793379,54
1620153425.798382,100
1620153425.816361,54
1620153427.419838,77
1620153427.460006,77
1620153427.463734,66
1620153455.737805,100
1620153455.746405,54
1620153455.746405,100
1620153455.764253,54
1620153458.397625,77
1620153458.433466,77
1620153458.466793,66
1620153463.376927,99
1620153463.392747,97
1620153463.394522,66
1620153469.779907,100
1620153469.794591,54
1620153469.794778,100
1620153469.834054,54
1620153485.738494,100
1620153485.752234,54
1620153485.752234,100
1620153485.814863,54
1620153489.405642,77
1620153489.443952,77
1620153489.445474,66
1620153515.738212,100
1620153515.771405,100
1620153515.787273,54
1620153520.379642,77
1620153520.414606,77
1620153520.416206,66
1620153542.010526,77
1620153542.046994,66
1620153542.163100,88
1620153542.181713,104
1620153542.194183,74
1620153542.208712,66
1620153542.217663,54
1620153542.233305,54
1620153542.256665,281
1620153542.270770,54
1620153542.270808,150
1620153542.270855,1514
1620153542.270957,1514
1620153542.270991,1148
1620153542.271404,392
1620153542.271435,63
1620153542.278311,54
1620153542.278311,54
1620153542.278311,54
1620153542.278311,54
1620153542.279761,54
1620153542.279761,54
1620153542.387898,180
1620153542.410535,54
1620153542.410593,60
1620153542.410608,99
1620153542.412172,54
1620153542.412172,54
1620153542.422735,1514
1620153542.422735,1514
1620153542.422735,1514
1620153542.422735,1514
1620153542.423669,1514
1620153542.423669,113
1620153542.435929,54
1620153542.443360,54
1620153542.462529,234
1620153542.462697,103
1620153542.469498,54
1620153545.738962,100
1620153545.753315,100
1620153545.767776,54
1620153548.461577,85
1620153548.503313,54
1620153550.470736,54
1620153550.514254,54
1620153551.316163,77
1620153551.355333,77
1620153551.360421,66
1620153554.363968,99
1620153554.378884,97
1620153554.380598,66
1620153575.739320,100
1620153575.747522,100
1620153575.765709,54
1620153581.825973,66
1620153581.876392,66
1620153582.293611,77
1620153582.327750,77
1620153582.347467,66
1620153588.038781,54
1620153605.739989,100
1620153605.748212,100
1620153605.765445,54
1620153613.269471,77
1620153613.308389,77
1620153613.314978,66
1620153635.739675,100
1620153635.750664,100
1620153635.770690,54
1620153641.857622,66
1620153641.868994,66
1620153642.049410,98
1620153643.051413,98
1620153644.055306,98
1620153644.252835,77
1620153644.290835,77
1620153644.296269,66
1620153645.056816,98
1620153645.367335,99
1620153645.395397,97
1620153645.397434,66
1620153646.082297,98
1620153647.061573,98
1620153648.061280,98
1620153649.063637,98
1620153650.063748,98
1620153651.068065,98
1620153652.083636,89
1620153652.099525,153
1620153652.111035,74
1620153652.121866,74
