time,size
1620076128.842684,54
1620076130.455690,78
1620076130.455690,78
1620076133.802945,164
1620076133.808948,164
1620076133.849610,54
1620076138.816681,164
1620076138.820436,164
1620076138.863347,54
1620076143.821980,164
1620076143.826801,164
1620076143.868598,54
1620076148.831739,164
1620076148.836226,164
1620076148.877863,54
1620076153.840715,164
1620076153.845390,164
1620076153.886632,54
1620076154.755784,66
1620076154.858217,66
1620076158.846627,164
1620076158.849436,164
1620076158.896376,54
1620076162.340971,74
1620076162.478611,90
1620076162.497822,1392
1620076162.696267,1392
1620076162.702801,75
1620076162.704962,345
1620076162.718397,1392
1620076162.718397,1392
1620076162.718397,1392
1620076162.718397,1392
1620076162.718397,1392
1620076162.718397,1392
1620076162.718397,1392
1620076162.718397,1392
1620076162.718397,1392
1620076162.718397,1392
1620076162.718397,1392
1620076162.731647,1386
1620076162.731647,1392
1620076162.731647,1392
1620076162.731647,1392
1620076162.731647,1392
1620076162.731647,1392
1620076162.731647,1392
1620076162.731647,1392
1620076162.731647,1392
1620076162.731647,1392
1620076162.731647,1392
1620076162.731647,150
1620076162.731647,1392
1620076162.731647,1392
1620076162.731647,1392
1620076162.735677,1392
1620076162.735677,1392
1620076162.735677,1392
1620076162.735677,1392
1620076162.735677,1392
1620076162.735677,1392
1620076162.735677,1392
1620076162.735677,1392
1620076162.735677,1392
1620076162.746745,1392
1620076162.825138,67
1620076162.830016,1392
1620076162.830016,1392
1620076162.846489,1392
1620076162.857568,67
1620076162.863093,1392
1620076162.863093,1392
1620076162.864386,67
1620076162.865030,67
1620076162.868570,1392
1620076162.871936,1392
1620076162.876189,1392
1620076162.876189,1392
1620076162.876189,1392
1620076162.876189,1392
1620076162.881157,67
1620076162.883959,67
1620076162.885371,67
1620076162.887858,1392
1620076162.888251,1392
1620076162.888251,1392
1620076162.888251,1392
1620076162.888251,1392
1620076162.888251,233
1620076162.888372,67
1620076162.888409,67
1620076162.900300,67
1620076162.904849,67
1620076162.904876,67
1620076162.908406,67
1620076162.908428,67
1620076162.918493,1392
1620076162.918493,924
1620076162.969456,67
1620076162.973166,67
1620076162.980872,1392
1620076162.984694,932
1620076162.989286,67
1620076162.990049,67
1620076162.996400,67
1620076163.004918,67
1620076163.046027,1392
1620076163.046027,944
1620076163.049086,67
1620076163.095792,67
1620076163.109969,1168
1620076163.171212,1392
1620076163.175123,926
1620076163.198919,392
1620076163.198999,73
1620076163.199023,87
1620076163.204509,89
1620076163.205940,89
1620076163.205940,89
1620076163.210916,90
1620076163.229560,67
1620076163.239214,1392
1620076163.239214,916
1620076163.263166,1392
1620076163.263274,500
1620076163.266502,89
1620076163.290599,67
1620076163.299808,1392
1620076163.303605,917
1620076163.309556,73
1620076163.335501,99
1620076163.336313,67
1620076163.340319,75
1620076163.365717,1161
1620076163.410558,67
1620076163.428412,1392
1620076163.428412,940
1620076163.485766,67
1620076163.493273,1392
1620076163.495951,921
1620076163.507744,317
1620076163.520147,276
1620076163.520207,79
1620076163.523444,75
1620076163.524612,67
1620076163.555646,1392
1620076163.555646,911
1620076163.591409,67
1620076163.620209,1392
1620076163.624434,919
1620076163.655536,67
1620076163.684836,1162
1620076163.720268,67
1620076163.744305,1392
1620076163.744305,911
1620076163.801333,67
1620076163.808569,1392
1620076163.813205,906
1620076163.819606,221
1620076163.819688,75
1620076163.824883,75
1620076163.840294,67
1620076163.855187,164
1620076163.860184,164
1620076163.874674,1392
1620076163.877046,905
1620076163.901443,54
1620076163.938748,1156
1620076164.008866,1392
1620076164.008866,935
1620076164.048469,67
1620076164.066716,1392
1620076164.066716,927
1620076164.081783,67
1620076164.132815,1392
1620076164.135600,931
1620076164.164903,67
1620076164.186397,87
1620076164.189936,77
1620076164.201110,1392
1620076164.201110,929
1620076164.230225,67
1620076164.264226,1163
1620076164.287565,73
1620076164.323792,77
1620076164.326801,1392
1620076164.328785,67
1620076164.330789,930
1620076164.388660,1392
1620076164.388660,937
1620076164.396096,67
1620076164.441874,67
1620076164.451510,1392
1620076164.451510,930
1620076164.514162,1167
1620076164.519196,67
1620076164.581220,1392
1620076164.581220,935
1620076164.646674,67
1620076164.646866,1392
1620076164.646866,920
1620076164.696932,67
1620076164.709945,1392
1620076164.709945,927
1620076164.758052,67
1620076164.769490,1392
1620076164.770593,910
1620076164.833524,1163
1620076164.836462,67
1620076164.896529,1392
1620076164.896679,916
1620076164.950615,67
1620076164.965055,1392
1620076164.967179,927
1620076165.014535,67
1620076165.026778,1392
1620076165.026778,915
1620076165.090043,1170
1620076165.096749,67
1620076165.140814,67
1620076165.152861,1392
1620076165.154368,920
1620076165.179428,93
1620076165.215973,1392
1620076165.216943,923
1620076165.260833,67
1620076165.287996,1392
1620076165.287996,918
1620076165.330720,67
1620076165.347725,1392
1620076165.347725,911
1620076165.408955,1165
1620076165.418920,79
1620076165.441344,67
1620076165.453026,75
1620076165.463027,67
1620076165.473613,1392
1620076165.473613,918
1620076165.539561,1392
1620076165.539561,922
1620076165.588243,67
1620076165.606489,1392
1620076165.606489,916
1620076165.649885,67
1620076165.663962,1149
1620076165.728808,1392
1620076165.729967,920
1620076165.731073,67
1620076165.780385,67
1620076165.793669,1392
1620076165.793669,921
1620076165.858684,1392
1620076165.858684,930
1620076165.860400,67
1620076165.907121,67
1620076165.925759,1392
1620076165.925759,922
1620076165.975955,67
1620076165.987298,1164
1620076166.048236,67
1620076166.050394,1392
1620076166.050394,900
1620076166.114855,1392
1620076166.114855,925
1620076166.119591,67
1620076166.177718,1392
1620076166.177718,915
1620076166.180583,67
1620076166.187703,87
1620076166.242298,67
1620076166.242604,77
1620076166.243249,1157
1620076166.289581,67
1620076166.304281,1392
1620076166.305733,930
1620076166.357684,67
1620076166.368120,1392
1620076166.369598,931
1620076166.420928,67
1620076166.432621,1392
1620076166.432621,940
1620076166.484649,67
1620076166.495928,1392
1620076166.496267,931
1620076166.546017,67
1620076166.564398,1165
1620076166.608208,67
1620076166.626304,1392
1620076166.626304,936
1620076166.671004,67
1620076166.688518,1392
1620076166.689177,925
1620076166.752752,1392
1620076166.752752,930
1620076166.779948,67
1620076166.815915,1165
1620076166.819227,67
1620076166.878846,67
1620076166.883253,1392
1620076166.884582,922
1620076166.927542,67
1620076166.946116,1392
1620076166.946116,930
1620076167.008329,1392
1620076167.008329,935
1620076167.013380,67
1620076167.072752,1392
1620076167.072752,920
1620076167.072870,67
1620076167.132956,67
1620076167.136015,1163
1620076167.180342,93
1620076167.204179,1392
1620076167.204179,945
1620076167.251359,67
1620076167.264509,1392
1620076167.264789,935
1620076167.290724,79
1620076167.323965,75
1620076167.324404,67
1620076167.330022,1392
1620076167.330022,913
1620076167.389385,67
1620076167.391902,1150
1620076167.451834,67
1620076167.457208,1392
1620076167.457208,932
1620076167.506294,67
1620076167.523230,1392
1620076167.523473,926
1620076167.557386,79
1620076167.583891,1392
1620076167.584805,940
1620076167.648574,1392
1620076167.648747,926
1620076167.653247,67
1620076167.711920,1168
1620076167.713099,67
1620076167.776097,1392
1620076167.776097,933
1620076167.776622,67
1620076167.835144,67
1620076167.844019,1392
1620076167.844243,932
1620076167.887183,67
1620076167.904086,1392
1620076167.904325,940
1620076167.967541,1161
1620076167.973186,67
1620076168.033438,1392
1620076168.033438,919
1620076168.037728,67
1620076168.095886,1392
1620076168.096171,921
1620076168.164585,1392
1620076168.164585,931
1620076168.165425,67
1620076168.185864,93
1620076168.187701,77
1620076168.209187,67
1620076168.224669,1392
1620076168.225583,921
1620076168.275137,67
1620076168.289243,1160
1620076168.348671,67
1620076168.354494,1392
1620076168.354494,918
1620076168.409749,67
1620076168.417301,1392
1620076168.417513,937
1620076168.473887,71
1620076168.479990,67
1620076168.483159,1392
1620076168.483388,916
1620076168.526050,67
1620076168.544266,1156
1620076168.587971,67
1620076168.608488,1392
1620076168.608488,920
1620076168.653091,67
1620076168.671959,1392
1620076168.673075,908
1620076168.736722,1392
1620076168.736722,909
1620076168.739542,67
1620076168.795283,67
1620076168.803644,1392
1620076168.805009,895
1620076168.836025,67
1620076168.861553,164
1620076168.863326,164
1620076168.864698,1160
1620076168.889496,67
1620076168.907806,54
1620076168.928500,1392
1620076168.928804,922
1620076168.942628,66
1620076168.993286,1392
1620076168.993286,932
1620076169.011986,67
1620076169.029980,66
1620076169.039975,67
1620076169.057041,1392
1620076169.057041,932
1620076169.118678,67
1620076169.123671,1160
1620076169.178976,67
1620076169.186445,1392
1620076169.186445,922
1620076169.188069,87
1620076169.223199,75
1620076169.245676,67
1620076169.249491,1392
1620076169.249491,921
1620076169.306375,67
1620076169.314140,1392
1620076169.314140,913
1620076169.376137,67
1620076169.376916,1392
1620076169.377997,931
1620076169.435387,67
1620076169.444970,1169
1620076169.503108,67
1620076169.507018,1392
1620076169.507018,925
1620076169.569324,1392
1620076169.569324,934
1620076169.631276,67
1620076169.632810,1392
1620076169.632810,925
1620076169.637094,98
1620076169.693354,67
1620076169.698592,1162
1620076169.735547,80
1620076169.740393,77
1620076169.740393,360
1620076169.764124,1392
1620076169.764124,921
1620076169.820391,67
1620076169.825955,1392
1620076169.827403,929
1620076169.839461,149
1620076169.840608,66
1620076169.886494,67
1620076169.893118,1392
1620076169.893118,931
1620076169.948864,67
1620076169.954105,1392
1620076169.954105,932
1620076170.014297,67
1620076170.015971,1167
1620076170.075411,67
1620076170.085622,1392
1620076170.085622,933
1620076170.140906,67
1620076170.146172,1392
1620076170.146172,898
1620076170.186615,94
1620076170.213915,1392
1620076170.213915,916
1620076170.265687,67
1620076170.274923,1175
1620076170.334647,67
1620076170.341827,1392
1620076170.341827,924
1620076170.396477,67
1620076170.404572,1392
1620076170.404572,919
1620076170.460005,67
1620076170.465250,1392
1620076170.465506,929
1620076170.520379,67
1620076170.529169,1392
1620076170.529169,928
1620076170.559191,80
1620076170.582641,75
1620076170.583038,67
1620076170.593871,1168
1620076170.604444,92
1620076170.605988,112
1620076170.606037,209
1620076170.606059,98
1620076170.606077,79
1620076170.628422,1056
1620076170.629579,79
1620076170.634030,88
1620076170.634080,460
1620076170.634091,73
1620076170.662400,98
1620076170.662557,75
1620076170.667898,85
1620076170.671804,67
1620076170.676147,85
1620076170.676559,67
1620076170.687363,84
1620076170.689111,75
1620076170.691678,68
1620076170.691755,309
1620076170.698038,79
1620076170.698625,75
1620076170.715135,67
1620076170.717147,75
1620076170.739165,95
1620076170.755239,1392
1620076170.795843,1392
1620076170.799617,75
1620076170.800107,1383
1620076170.802995,1392
1620076170.802995,1392
1620076170.802995,1392
1620076170.802995,359
1620076170.834324,67
1620076170.835610,67
1620076170.845414,433
1620076170.845500,198
1620076170.847737,75
1620076170.864383,189
1620076170.864519,214
1620076170.866842,75
1620076171.022133,66
1620076171.040336,66
1620076171.662916,98
1620076172.283987,1392
1620076172.284829,1392
1620076172.285328,1392
1620076172.287150,1392
1620076172.287150,1392
1620076172.287150,1392
1620076172.287150,1392
1620076172.287150,1392
1620076172.287150,353
1620076172.376273,67
1620076172.377516,67
1620076172.389272,67
1620076172.396718,67
1620076172.435810,67
1620076172.438247,212
1620076172.438335,259
1620076172.440282,75
1620076172.480027,212
1620076172.523432,75
1620076172.663463,98
1620076173.663268,98
1620076173.878429,164
1620076173.880515,164
1620076173.924174,54
1620076174.662363,98
1620076175.663836,98
1620076176.663511,98
1620076177.664291,98
1620076178.665741,98
1620076178.887433,164
1620076178.892705,164
1620076178.934319,54
1620076179.673647,98
1620076179.777959,98
1620076180.683096,98
1620076180.739307,98
1620076180.742871,74
1620076180.805363,90
1620076180.808045,74
1620076180.867568,102
1620076183.906001,164
1620076183.911106,164
1620076183.952339,54
1620076188.923308,164
1620076189.004956,164
1620076189.049691,54
1620076190.453096,78
1620076190.453096,78
1620076194.020861,164
1620076194.025665,164
1620076194.067390,54
1620076198.805773,92
1620076198.908327,66
1620076199.035341,164
1620076199.039613,164
1620076199.081779,54
1620076200.209635,92
1620076200.215127,66
1620076204.041335,164
1620076204.046437,164
1620076204.088162,54
1620076209.061790,164
1620076209.066364,164
1620076209.108134,54
1620076214.081228,164
1620076214.085563,164
1620076214.127996,54
1620076214.871819,66
1620076214.924442,66
1620076216.074014,66
1620076216.119735,66
1620076219.086461,164
1620076219.091557,164
1620076219.132496,54
1620076224.100426,164
1620076224.104407,164
1620076224.147304,54
1620076228.485777,71
1620076229.115268,164
1620076229.117312,164
1620076229.161877,54
1620076229.860374,360
1620076229.906246,149
1620076229.910457,66
1620076234.131739,164
1620076234.136432,164
1620076234.178391,54
1620076239.146468,164
1620076239.148480,164
1620076239.192477,54
1620076242.968652,98
1620076243.994438,98
1620076244.163126,164
1620076244.167030,164
1620076244.209140,54
1620076244.994807,98
1620076245.386087,66
1620076245.481056,66
1620076246.011318,98
1620076247.064983,98
1620076247.991472,98
1620076248.992817,98
1620076249.182846,164
1620076249.215917,164
1620076249.260868,54
1620076249.992763,98
1620076250.464936,78
1620076250.464936,78
1620076250.993866,98
1620076251.995482,98
1620076253.022178,98
1620076253.110751,98
1620076254.042822,98
1620076254.115111,98
1620076254.120783,74
1620076254.183481,90
1620076254.185511,74
1620076254.225253,164
1620076254.229058,164
1620076254.272219,102
1620076254.272421,54
1620076259.239675,164
1620076259.245006,164
1620076259.286905,54
1620076261.192294,66
1620076261.237191,66
1620076264.249358,164
1620076264.254961,164
1620076264.296133,54
1620076269.264029,164
1620076269.268888,164
1620076269.310240,54
1620076274.281296,164
1620076274.285449,164
1620076274.328206,54
1620076274.954191,66
1620076275.025310,66
1620076279.292389,164
1620076279.296788,164
1620076279.338213,54
1620076284.212870,79
1620076284.248457,95
1620076284.265895,1392
1620076284.299625,164
1620076284.304424,164
1620076284.335457,1392
1620076284.343894,75
1620076284.343894,1392
1620076284.343894,255
1620076284.346059,54
1620076284.387035,67
1620076284.407225,446
1620076284.452843,75
1620076288.502784,71
1620076289.307174,164
1620076289.311198,164
1620076289.352977,54
1620076289.925560,360
1620076289.985347,149
1620076289.988908,66
1620076290.494866,66
1620076290.555077,66
1620076294.315797,164
1620076294.321042,164
1620076294.362660,54
1620076299.325013,164
1620076299.328828,164
1620076299.370747,54
1620076304.340819,164
1620076304.346123,164
1620076304.387548,54
1620076306.356447,66
1620076306.409129,66
1620076309.353332,164
1620076309.357804,164
1620076309.400084,54
1620076310.462911,78
1620076310.462911,78
1620076314.360352,164
1620076314.364668,164
1620076314.406999,54
1620076316.270133,98
1620076317.294540,98
1620076318.294678,98
1620076319.293190,98
1620076319.369001,164
1620076319.373741,164
1620076319.415333,54
1620076320.223558,92
1620076320.285836,66
1620076320.293381,98
1620076320.782399,92
1620076320.786976,66
1620076321.292874,98
1620076322.292973,98
1620076323.292646,98
1620076324.295430,98
1620076324.382064,164
1620076324.386834,164
1620076324.444167,54
1620076325.294291,98
1620076326.321176,98
1620076326.389940,98
1620076327.332303,98
1620076327.395410,98
1620076327.401297,74
1620076327.439125,90
1620076327.444625,74
1620076327.495114,102
1620076329.387755,164
1620076329.393114,164
1620076329.441718,54
1620076334.402496,164
1620076334.408119,164
1620076334.449224,54
1620076335.033482,66
1620076335.049791,79
1620076335.100153,66
1620076335.154484,119
1620076335.174341,1392
1620076335.285816,1392
1620076335.294858,75
1620076335.302806,1392
1620076335.302806,1392
1620076335.302806,1392
1620076335.302806,1392
1620076335.302806,1392
1620076335.302806,604
1620076335.409824,67
1620076335.411907,67
1620076335.412858,67
1620076335.430305,374
1620076335.430362,308
1620076335.436136,75
1620076339.418626,164
1620076339.424308,164
1620076339.465153,54
1620076344.435327,164
1620076344.440137,164
1620076344.482210,54
1620076348.526793,71
1620076349.442646,164
1620076349.446948,164
1620076349.489709,54
1620076350.006348,360
1620076350.072647,149
1620076350.076896,66
1620076351.431456,66
1620076351.499049,66
1620076354.455220,164
1620076354.460728,164
1620076354.501114,54
1620076359.474285,164
1620076359.481089,164
1620076359.536035,54
1620076364.492099,164
1620076364.497100,164
1620076364.538129,54
1620076365.834436,66
1620076365.914811,66
1620076369.502866,164
1620076369.507435,164
1620076369.548562,54
1620076370.471024,78
1620076370.475548,78
1620076374.509185,164
1620076374.513244,164
1620076374.556405,54
1620076379.527818,164
1620076379.533756,164
1620076379.589292,54
1620076384.538303,164
1620076384.542840,164
1620076384.585025,54
