time,size
1620018906.925391,1392
1620018906.925391,280
1620018906.925574,1392
1620018906.925574,1392
1620018906.925574,1392
1620018906.925574,391
1620018906.952518,67
1620018906.955769,67
1620018906.957813,67
1620018906.961055,67
1620018906.966539,67
1620018906.969217,67
1620018906.970382,67
1620018906.972704,67
1620018906.976063,67
1620018906.980872,67
1620018906.983316,67
1620018906.984549,1392
1620018906.984549,1359
1620018906.986025,67
1620018906.988175,67
1620018906.990545,79
1620018906.995628,67
1620018906.995684,67
1620018907.000249,67
1620018907.000307,67
1620018907.007638,67
1620018907.045362,75
1620018907.045362,1392
1620018907.045362,973
1620018907.071363,67
1620018907.109935,1392
1620018907.109935,998
1620018907.133985,79
1620018907.172799,1194
1620018907.220025,67
1620018907.237646,1392
1620018907.237646,961
1620018907.248683,392
1620018907.248797,87
1620018907.256710,75
1620018907.256710,90
1620018907.265850,67
1620018907.288504,1392
1620018907.288563,512
1620018907.295592,75
1620018907.300342,93
1620018907.309079,1392
1620018907.309079,974
1620018907.333734,67
1620018907.333778,75
1620018907.366629,1392
1620018907.366798,978
1620018907.387397,67
1620018907.431069,1392
1620018907.431069,987
1620018907.454979,67
1620018907.493502,339
1620018907.494955,1202
1620018907.540636,67
1620018907.542336,75
1620018907.556070,268
1620018907.556141,79
1620018907.556161,138
1620018907.556181,75
1620018907.556212,112
1620018907.556232,75
1620018907.558549,1392
1620018907.558549,961
1620018907.558549,75
1620018907.564308,75
1620018907.564308,75
1620018907.580658,67
1620018907.620992,1392
1620018907.620992,980
1620018907.642837,67
1620018907.683267,211
1620018907.683366,75
1620018907.687273,1392
1620018907.687273,959
1620018907.687273,75
1620018907.713451,67
1620018907.750559,1191
1620018907.798851,67
1620018907.814396,1392
1620018907.814396,965
1620018907.835842,67
1620018907.878366,1392
1620018907.878366,977
1620018907.905252,67
1620018907.941513,1392
1620018907.941513,981
1620018907.966413,67
1620018908.004669,1392
1620018908.004669,970
1620018908.028211,67
1620018908.069587,1181
1620018908.122297,67
1620018908.139408,1392
1620018908.139408,967
1620018908.163621,67
1620018908.197045,1392
1620018908.197045,975
1620018908.220341,79
1620018908.247671,87
1620018908.251122,75
1620018908.260643,1392
1620018908.260643,992
1620018908.287255,67
1620018908.322979,1181
1620018908.370528,67
1620018908.395247,1392
1620018908.395247,975
1620018908.433616,67
1620018908.454028,1392
1620018908.454028,977
1620018908.487948,67
1620018908.517450,1392
1620018908.517450,967
1620018908.547946,67
1620018908.587689,1392
1620018908.587689,974
1620018908.619886,67
1620018908.646031,1189
1620018908.676049,67
1620018908.711230,1392
1620018908.711408,972
1620018908.743640,67
1620018908.773712,360
1620018908.773712,1392
1620018908.773712,979
1620018908.811440,149
1620018908.816428,66
1620018908.818157,67
1620018908.838423,1392
1620018908.838423,992
1620018908.868255,67
1620018908.901354,1187
1620018908.932118,67
1620018908.970691,1392
1620018908.970691,979
1620018909.002218,67
1620018909.031524,1392
1620018909.031524,972
1620018909.063984,67
1620018909.092479,1392
1620018909.092479,984
1620018909.123399,67
1620018909.156435,1392
1620018909.156435,983
1620018909.185730,67
1620018909.220660,1186
1620018909.250641,93
1620018909.285074,1392
1620018909.285074,974
1620018909.307871,79
1620018909.315181,67
1620018909.349126,1392
1620018909.349126,993
1620018909.381383,67
1620018909.413693,1392
1620018909.413693,973
1620018909.443835,67
1620018909.474139,1188
1620018909.502848,67
1620018909.538175,1392
1620018909.538175,977
1620018909.568064,67
1620018909.602478,1392
1620018909.602478,998
1620018909.633054,67
1620018909.666359,1392
1620018909.666359,975
1620018909.695663,67
1620018909.731131,1392
1620018909.731131,989
1620018909.760424,67
1620018909.794663,1179
1620018909.826181,67
1620018909.857946,1392
1620018909.858196,965
1620018909.888345,67
1620018909.922605,1392
1620018909.923873,973
1620018909.955662,67
1620018909.986011,1392
1620018909.986011,965
1620018910.018549,67
1620018910.047355,1179
1620018910.082734,67
1620018910.112923,1392
1620018910.112923,972
1620018910.143151,67
1620018910.176656,1392
1620018910.177447,986
1620018910.208529,67
