time,size
1620190060.106360,172
1620190060.125258,54
1620190060.144899,172
1620190060.144899,172
1620190060.157939,54
1620190060.166350,172
1620190060.181678,54
1620190060.196136,172
1620190060.204786,172
1620190060.213377,54
1620190060.220354,172
1620190060.221640,54
1620190060.237981,54
1620190060.244569,172
1620190060.261636,54
1620190060.268136,172
1620190060.285200,172
1620190060.286107,54
1620190060.301670,54
1620190060.314574,172
1620190060.318879,172
1620190060.334323,54
1620190060.342727,172
1620190060.349837,172
1620190060.357938,54
1620190060.365229,54
1620190060.374674,172
1620190060.377076,421
1620190060.393600,172
1620190060.413402,54
1620190060.445016,172
1620190060.446814,136
1620190060.448202,92
1620190060.461674,54
1620190060.507105,197
1620190060.507298,92
1620190060.512364,54
1620190061.059422,336
1620190061.063734,190
1620190061.065239,1514
1620190061.065239,1514
1620190061.065239,1514
1620190061.065239,1068
1620190061.068244,136
1620190061.072344,92
1620190061.077919,54
1620190061.086215,54
1620190061.086253,54
1620190061.131737,197
1620190061.131773,92
1620190061.144016,54
1620190061.262872,77
1620190061.297055,77
1620190061.298844,66
1620190072.515641,100
1620190072.531019,100
1620190072.579963,54
1620190072.689012,100
1620190072.690677,54
1620190072.694498,100
1620190072.751849,54
1620190092.215853,77
1620190092.294080,66
1620190092.585917,77
1620190092.594348,66
1620190102.689616,100
1620190102.717212,100
1620190102.736155,54
1620190123.196347,77
1620190123.230953,66
1620190123.230992,77
1620190123.232592,66
1620190132.690307,100
1620190132.697438,100
1620190132.716665,54
1620190142.783198,99
1620190142.799484,97
1620190142.800989,66
1620190144.092328,77
1620190144.097824,66
1620190154.135981,77
1620190154.174458,66
1620190154.174501,77
1620190154.218413,66
1620190162.690838,100
1620190162.697713,100
1620190162.716361,54
1620190185.090713,77
1620190185.125011,66
1620190185.125049,77
1620190185.131296,66
1620190192.691588,100
1620190192.697877,100
1620190192.711526,54
1620190207.411789,66
1620190207.453910,66
1620190216.116795,77
1620190216.156587,77
1620190216.158211,66
1620190222.691220,100
1620190222.697450,100
1620190222.714091,54
1620190233.787083,99
1620190233.805274,97
1620190233.807015,66
1620190247.092662,77
1620190247.130766,77
1620190247.136222,66
1620190252.691826,100
1620190252.700972,100
1620190252.719201,54
1620190264.102155,77
1620190264.105453,66
1620190267.417395,66
1620190267.428563,66
1620190267.647603,98
1620190268.648525,98
1620190269.649554,98
1620190270.654510,98
1620190271.674864,98
1620190272.654053,98
1620190273.656269,98
1620190274.660683,98
1620190275.659790,98
1620190276.669892,98
1620190277.668059,89
1620190277.686767,153
1620190277.695659,74
1620190277.710536,74
1620190277.718154,66
1620190277.725230,256
1620190277.734215,66
1620190277.735247,530
1620190277.735273,99
1620190277.752558,66
1620190277.761840,66
1620190278.104519,77
1620190278.143193,77
1620190278.144817,66
1620190282.692431,100
1620190282.716390,100
1620190282.733409,54
