time,size
1620073686.414003,134
1620073686.416586,54
1620073686.416609,54
1620073686.417691,180
1620073686.423042,54
1620073686.423070,54
1620073686.423085,54
1620073686.423100,54
1620073686.430315,54
1620073686.437848,54
1620073686.608267,79
1620073686.619333,336
1620073686.619333,190
1620073686.621703,1514
1620073686.621703,1514
1620073686.622834,1514
1620073686.622834,1385
1620073686.624220,127
1620073686.626785,92
1620073686.636546,54
1620073686.636588,54
1620073686.636611,54
1620073686.638252,74
1620073686.642929,54
1620073686.651214,66
1620073686.654287,54
1620073686.672998,54
1620073686.681095,197
1620073686.681125,92
1620073686.690847,272
1620073686.693805,54
1620073686.707509,54
1620073686.709659,1514
1620073686.709686,1514
1620073686.709705,1514
1620073686.709723,1171
1620073686.714921,54
1620073686.714921,54
1620073686.714921,54
1620073686.714921,54
1620073686.815096,1514
1620073686.815096,1514
1620073686.815096,1514
1620073686.815096,1514
1620073686.815096,1514
1620073686.816067,952
1620073686.828437,54
1620073686.828553,54
1620073686.835714,54
1620073686.905035,1514
1620073686.905035,1432
1620073686.905212,180
1620073686.905212,172
1620073686.915281,172
1620073686.920326,54
1620073686.920486,54
1620073686.921274,105
1620073686.925651,763
1620073686.930250,172
1620073686.933945,54
1620073686.940168,336
1620073686.944219,190
1620073686.946037,1514
1620073686.946037,1514
1620073686.946037,1514
1620073686.946037,981
1620073686.947511,54
1620073686.950446,136
1620073686.951315,428
1620073686.951340,105
1620073686.952985,92
1620073686.954674,54
1620073686.955056,172
1620073686.955056,85
1620073686.955056,54
1620073686.957899,172
1620073686.961149,54
1620073686.961178,54
1620073686.961198,96
1620073686.967466,54
1620073686.974841,54
1620073686.980731,172
1620073687.006966,172
1620073687.022149,54
1620073687.027227,172
1620073687.039519,172
1620073687.055770,197
1620073687.055910,92
1620073687.057590,54
1620073687.076737,172
1620073687.090276,54
1620073687.093568,172
1620073687.101864,172
1620073687.118462,54
1620073687.125149,172
1620073687.162136,172
1620073687.182334,54
1620073687.206019,172
1620073687.206019,172
1620073687.206019,172
1620073687.224860,54
1620073687.241149,172
1620073687.255036,172
1620073687.271767,172
1620073687.274952,54
1620073687.281137,172
1620073687.295767,54
1620073687.305474,172
1620073687.311423,172
1620073687.324857,54
1620073687.351125,172
1620073687.362229,172
1620073687.381275,54
1620073687.385333,172
1620073687.415211,172
1620073687.417113,172
1620073687.431252,54
1620073687.442006,172
1620073687.459461,54
1620073687.477167,172
1620073687.492748,172
1620073687.507010,172
1620073687.509521,54
1620073687.530029,172
1620073687.544802,54
1620073687.558408,172
1620073687.572207,172
1620073687.587044,172
1620073687.587507,54
1620073687.604796,172
1620073687.622183,54
1620073687.623786,172
1620073687.661950,172
1620073687.663725,172
1620073687.678510,54
1620073687.705209,172
1620073687.713466,172
1620073687.721255,54
1620073687.726121,172
1620073687.742400,54
1620073687.743307,172
1620073687.769212,172
1620073687.783502,172
1620073687.784787,54
1620073687.800280,172
1620073687.820336,54
1620073687.824510,172
1620073687.841495,172
1620073687.855735,54
1620073687.866132,172
1620073687.892711,172
1620073687.905765,54
1620073687.906600,172
1620073687.917372,172
1620073687.934021,54
1620073687.952814,172
1620073687.965116,172
1620073687.980907,172
1620073687.983919,54
1620073688.004748,172
1620073688.019451,54
1620073688.037990,172
1620073688.052496,172
1620073688.069414,54
1620073688.070839,172
1620073688.085071,172
1620073688.104815,54
1620073688.116925,172
1620073688.133496,172
1620073688.143926,172
1620073688.147483,54
1620073688.157125,172
1620073688.175776,54
1620073688.199677,172
1620073688.214776,172
1620073688.232999,54
1620073688.252363,172
1620073688.252363,172
1620073688.268478,54
1620073688.276551,172
1620073688.287397,172
1620073688.303973,54
1620073688.304429,172
1620073688.312012,172
1620073688.324974,54
1620073688.345210,172
1620073688.360735,172
1620073688.374899,54
1620073688.380404,172
1620073688.404726,172
1620073688.418493,54
1620073688.434415,172
1620073688.462441,172
1620073688.462441,172
1620073688.476139,172
1620073688.482108,54
1620073688.489512,54
1620073688.509818,172
1620073688.540557,172
1620073688.550359,172
1620073688.560322,54
1620073688.566244,172
1620073688.580817,172
1620073688.581474,54
1620073688.613556,172
1620073688.629956,172
1620073688.631476,54
1620073688.646191,172
1620073688.659491,54
1620073688.681208,172
1620073688.695593,172
1620073688.709483,54
1620073688.713958,172
1620073688.721504,172
1620073688.737539,54
1620073688.757893,172
1620073688.768442,172
1620073688.775541,172
1620073688.787554,54
1620073688.793390,172
1620073688.809581,54
1620073688.837842,172
1620073688.880009,172
1620073688.880009,172
1620073688.880062,172
1620073688.893927,54
1620073688.894813,54
1620073688.914887,172
1620073688.933887,172
1620073688.940411,172
1620073688.946368,172
1620073688.951208,54
1620073688.964860,54
1620073688.995297,172
1620073689.003728,172
1620073689.013650,172
