time,size
1619888549.219779,172
1619888549.229308,172
1619888549.239690,54
1619888549.264056,172
1619888549.271261,172
1619888549.276865,54
1619888549.279153,172
1619888549.291494,54
1619888549.302232,172
1619888549.335996,172
1619888549.352419,54
1619888549.359079,172
1619888549.393123,172
1619888549.393123,172
1619888549.412339,54
1619888549.429094,172
1619888549.442530,54
1619888549.450268,172
1619888549.457805,172
1619888549.470074,172
1619888549.472313,54
1619888549.488393,172
1619888549.502379,54
1619888549.516421,172
1619888549.516421,100
1619888549.532380,54
1619888549.533221,100
1619888549.538239,172
1619888549.547475,172
1619888549.562373,54
1619888549.578358,172
1619888549.594910,172
1619888549.602204,172
1619888549.607773,54
1619888549.624733,172
1619888549.637803,54
1619888549.694409,172
1619888549.694409,172
1619888549.694409,172
1619888549.700853,172
1619888549.714225,54
1619888549.736931,172
1619888549.757581,172
1619888549.768590,172
1619888549.773308,54
1619888549.797878,172
1619888549.814031,54
1619888549.814167,172
1619888549.838622,172
1619888549.848253,172
1619888549.856832,54
1619888549.880149,172
1619888549.894170,54
1619888549.895372,172
1619888549.913654,172
1619888549.929179,172
1619888549.931497,54
1619888549.946058,172
1619888549.961479,54
1619888550.008164,172
1619888550.008164,172
1619888550.009690,172
1619888550.022365,54
1619888550.029252,172
1619888550.042381,172
1619888550.045081,54
1619888550.075809,172
1619888550.089686,54
1619888550.091293,172
1619888550.106947,172
1619888550.119710,54
1619888550.141969,172
1619888550.155997,172
1619888550.172406,54
1619888550.174155,172
1619888550.188111,172
1619888550.203300,54
1619888550.221120,172
1619888550.228406,172
1619888550.247810,54
1619888550.248279,172
1619888550.288077,172
1619888550.288077,172
1619888550.300526,54
1619888550.318544,172
1619888550.330553,54
1619888550.339033,172
1619888550.350895,172
1619888550.368703,54
1619888550.411001,172
1619888550.411001,172
1619888550.411001,172
1619888550.418460,172
1619888550.428657,54
1619888550.441429,172
1619888550.458715,54
1619888550.474011,172
1619888550.491776,172
1619888550.504236,54
1619888550.507316,172
1619888550.531625,172
1619888550.549705,54
1619888550.555452,172
1619888550.571750,172
1619888550.586825,54
1619888550.587481,172
1619888550.620176,172
1619888550.628822,172
1619888550.632412,54
1619888550.654530,172
1619888550.669693,54
1619888550.673908,172
1619888550.705808,172
1619888550.722347,54
1619888550.730178,172
1619888550.743667,172
1619888550.756290,172
1619888550.759650,54
1619888550.770770,172
1619888550.783271,54
1619888550.788446,172
1619888550.811764,172
1619888550.818799,172
1619888550.827833,54
1619888550.859918,172
1619888550.873311,54
1619888550.876611,172
1619888550.883955,172
1619888550.896014,54
1619888550.919495,172
1619888550.941497,172
1619888550.955937,54
1619888550.957256,172
1619888550.966930,172
1619888550.986027,54
1619888550.986061,96
1619888550.989911,172
1619888551.006085,172
1619888551.024224,54
1619888551.038819,172
1619888551.056430,172
1619888551.068645,54
1619888551.070918,172
1619888551.106526,172
1619888551.113194,172
1619888551.121528,54
1619888551.136909,172
1619888551.145361,172
1619888551.152421,54
1619888551.178994,172
1619888551.196972,54
1619888551.219957,172
1619888551.219957,172
1619888551.234231,54
1619888551.234944,172
1619888551.268139,172
1619888551.276028,172
1619888551.287822,54
1619888551.292756,172
1619888551.309731,54
1619888551.311856,172
1619888551.344218,172
1619888551.359261,172
1619888551.362403,54
1619888551.372247,172
1619888551.385080,54
1619888551.390136,172
1619888551.433604,172
1619888551.433604,172
1619888551.437030,172
1619888551.450576,54
1619888551.453230,54
1619888551.464383,172
1619888551.483283,54
1619888551.487832,172
1619888551.505933,54
1619888551.518912,172
1619888551.535968,54
1619888551.544965,172
1619888551.544965,172
1619888551.557834,54
1619888551.567654,172
1619888551.580625,54
1619888551.604106,172
1619888551.618285,172
1619888551.618731,54
1619888551.626891,172
1619888551.633332,54
1619888551.641528,54
1619888551.667015,172
1619888551.673792,172
1619888551.686005,54
1619888551.690063,172
1619888551.708712,54
1619888551.714024,172
1619888551.723115,172
1619888551.731516,54
1619888551.738721,54
1619888551.755539,172
1619888551.768872,54
1619888551.772702,172
1619888551.792432,54
1619888551.801338,172
1619888551.813036,172
1619888551.814091,54
1619888551.829644,54
1619888551.839008,172
1619888551.844159,172
1619888551.851434,54
1619888551.853047,172
1619888551.859706,54
1619888551.866865,54
1619888551.911707,172
1619888551.911707,172
1619888551.927865,54
1619888551.928027,54
1619888551.973651,172
1619888551.973651,172
1619888551.982704,172
1619888551.987842,54
1619888551.990995,172
1619888551.995134,54
1619888552.009202,172
1619888552.010617,54
1619888552.017114,172
1619888552.025106,54
1619888552.032422,54
1619888552.064149,172
1619888552.077771,54
1619888552.087670,172
1619888552.089458,172
1619888552.098336,172
1619888552.100619,54
1619888552.107766,54
1619888552.116038,54
1619888552.137649,172
1619888552.153316,54
1619888552.165018,172
1619888552.178184,172
1619888552.178184,172
1619888552.184260,54
1619888552.190647,54
1619888552.210767,172
1619888552.227825,54
1619888552.275351,172
1619888552.275351,172
1619888552.275351,172
1619888552.288649,54
1619888552.300647,172
1619888552.309505,172
1619888552.318728,54
1619888552.324459,172
1619888552.326045,54
1619888552.340954,172
1619888552.341588,54
1619888552.356044,54
1619888552.383349,172
1619888552.391607,172
1619888552.398296,172
1619888552.401468,54
1619888552.408646,54
1619888552.416837,54
1619888552.434597,172
1619888552.454219,54
1619888552.476092,172
1619888552.479200,172
1619888552.491556,54
1619888552.496036,172
1619888552.511367,172
1619888552.514253,54
