time,size
1620138168.091808,54
1620138168.092737,100
1620138168.134481,54
1620138172.521473,99
1620138172.537301,97
1620138172.538915,66
1620138180.712185,77
1620138180.713819,66
1620138181.964813,100
1620138181.972719,54
1620138181.972719,100
1620138182.038495,54
1620138194.899056,77
1620138194.937775,77
1620138194.941554,66
1620138211.965418,100
1620138211.979893,100
1620138211.996365,54
1620138225.857536,77
1620138225.893841,77
1620138225.895370,66
1620138241.966003,100
1620138241.972124,100
1620138241.989628,54
1620138256.876705,77
1620138256.908947,77
1620138256.914078,66
1620138263.537304,99
1620138263.552913,97
1620138263.555507,66
1620138271.966626,100
1620138271.976214,100
1620138271.993089,54
1620138287.828188,77
1620138287.862341,77
1620138287.884268,66
1620138300.721654,77
1620138300.725142,66
1620138301.967136,100
1620138301.974238,100
1620138301.992694,54
1620138317.838018,77
1620138317.876083,77
1620138317.895788,66
1620138331.966949,100
1620138331.972399,100
1620138331.989669,54
1620138348.845099,77
1620138348.882668,77
1620138348.889653,66
1620138354.534851,99
1620138354.551161,97
1620138354.554189,66
1620138361.967604,100
1620138361.973993,100
1620138361.987609,54
1620138372.451399,66
1620138372.495129,66
1620138379.804452,77
1620138379.841546,77
1620138379.846353,66
1620138391.968163,100
1620138391.975036,100
1620138391.991743,54
1620138410.828318,77
1620138410.862149,77
1620138410.864317,66
1620138420.731413,77
1620138420.734480,66
1620138421.968770,100
1620138421.978062,100
1620138421.993240,54
1620138432.530346,66
1620138432.543531,66
1620138432.674050,98
1620138432.726095,66
1620138432.942151,66
1620138432.944793,54
1620138433.376618,66
1620138433.384810,54
1620138433.677285,98
1620138434.238078,66
1620138434.244725,54
1620138434.676797,98
1620138435.678568,98
1620138435.971513,66
1620138435.974772,54
1620138436.678308,98
1620138437.680777,98
1620138438.682326,98
1620138439.430884,66
1620138439.434859,54
1620138439.685626,98
1620138440.686389,98
1620138441.687061,98
1620138441.768606,77
1620138441.801000,77
1620138441.804471,66
1620138442.691080,89
1620138442.709818,153
1620138442.714844,74
1620138442.724614,74
1620138442.726386,66
1620138442.726386,256
1620138442.740157,66
1620138442.740305,530
1620138442.740389,99
1620138442.747493,66
1620138442.747493,66
1620138445.530493,99
1620138445.547417,97
1620138445.550545,66
1620138446.358341,66
1620138446.364948,54
1620138451.968480,100
1620138451.987790,100
1620138452.006708,54
1620138460.233424,66
1620138460.235129,54
1620138468.090628,100
1620138468.109664,54
1620138468.109712,100
1620138468.151957,54
